"county","cd116","cntyname","pop10","afact"
"County code","116th Congressional district","County name","Population (2010)","county to cd116 allocation factor"
"10001","00","Kent DE",162310,1 
"10003","00","New Castle DE",538479,1 
"10005","00","Sussex DE",197145,1 
